property_type,society,sector,price,price_per_sq_ft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,dlf wellington estate,sector 43,2.09,14615.0,3.0,3.0,2,11.0,Old Property,1294.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,"28.4629° N, 77.0772° E",28.4629,77.0772
house,ansal sushant lok plots,sector 43,5.8,29974.0,6.0,6.0,3,2.0,Relatively New,1935.0,0.0,1.0,0.0,0.0,1.0,2.0,49.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,ireo victory valley,sector 67,3.65,13528.0,3.0,4.0,3+,18.0,Relatively New,2490.0,0.0,1.0,0.0,1.0,0.0,2.0,61.0,"28.3859° N, 77.0608° E",28.3859,77.0608
house,independent,sector 38,2.1,23333.0,2.0,7.0,3+,3.0,Relatively New,900.0,1.0,0.0,1.0,1.0,0.0,1.0,27.0,"28.4347° N, 77.0430° E",28.4347,77.043
flat,sare crescent parc,sector 92,0.95,5013.0,4.0,5.0,3+,13.0,Relatively New,1895.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,pyramid urban,sector 67a,0.6,8571.0,2.0,2.0,2,14.0,New Property,633.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,"28.3960° N, 77.0372° E",28.396,77.0372
flat,alpha corp gurgaonone,sector 84,1.2,9448.0,2.0,2.0,1,6.0,Relatively New,1149.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,dlf the primus,sector 82a,2.2,10516.0,3.0,3.0,3+,16.0,Relatively New,1893.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,dlf the primus,sector 82a,1.8,13846.0,3.0,3.0,3+,10.0,Relatively New,1545.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,umang monsoon breeze,sector 78,0.95,5491.0,3.0,3.0,2,9.0,Relatively New,1730.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,south city 1 floors,sector 41,3.4,11724.0,4.0,4.0,3,0.0,Old Property,2900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,deepak minda,manesar,1.2,4528.0,3.0,3.0,3+,6.0,Moderately Old,2944.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,ss the leaf,sector 85,1.17,6720.0,2.0,3.0,3,10.0,Relatively New,1550.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,kamroon court,sector 43,2.75,13750.0,3.0,4.0,3+,5.0,Moderately Old,2222.0,0.0,1.0,0.0,0.0,1.0,2.0,49.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,paras quartier,gwal pahari,5.9,11028.0,4.0,4.0,3+,0.0,Moderately Old,5350.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,"28.4484° N, 77.0210° E",28.4484,77.021
house,nul,sector 25,15.0,23438.0,5.0,5.0,3,2.0,Moderately Old,6400.0,1.0,1.0,0.0,1.0,0.0,2.0,112.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,ss the leaf,sector 85,2.05,7290.0,4.0,4.0,3+,4.0,Relatively New,2500.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
house,independent,sector 4,0.47,10609.0,2.0,2.0,1,2.0,New Property,50.0,1.0,0.0,0.0,0.0,0.0,2.0,73.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,smart world gems,sector 89,1.1,9972.0,3.0,1.0,0,0.0,New Property,1103.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,"28.4253° N, 76.9439° E",28.4253,76.9439
house,not applicable,sector 4,0.4,9259.0,1.0,1.0,1,1.0,Moderately Old,432.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,pivotal devaan,sector 84,0.3,6666.0,1.0,1.0,1,14.0,New Property,500.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,bestech park view sanskruti,sector 92,1.55,7568.0,3.0,4.0,3,16.0,Relatively New,1805.0,0.0,1.0,0.0,0.0,0.0,2.0,60.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,breez global heights,sector 36,0.24,5825.0,1.0,1.0,1,8.0,New Property,458.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,"28.4160° N, 76.9914° E",28.416,76.9914
flat,belgravia resort residences,sector 48,3.45,18459.0,3.0,3.0,3,14.0,Moderately Old,1869.006988460913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sobha smriti apartments,sector 56,0.5,8333.0,1.0,1.0,2,3.0,Old Property,667.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,vatika gurgaon,sector 83,1.19,7437.0,3.0,3.0,2,10.0,Relatively New,1778.0,0.0,1.0,0.0,0.0,0.0,2.0,35.0,"28.3986° N, 76.9647° E",28.3986,76.9647
house,dlf city plots phase 4,sector 28,9.54,29444.0,6.0,5.0,3+,3.0,New Property,3240.0,1.0,1.0,1.0,1.0,0.0,1.0,153.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,chanderlok society,sector 28,0.9,7234.0,4.0,2.0,3+,1.0,Old Property,1382.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,ireo victory valley,sector 67,3.05,12650.0,3.0,3.0,3+,21.0,Relatively New,2029.0,0.0,1.0,0.0,0.0,0.0,2.0,157.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,chd avenue,sector 71,1.1,6104.0,3.0,4.0,3,3.0,Moderately Old,1631.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,"28.4104° N, 77.0281° E",28.4104,77.0281
house,independent,sector 28,1.45,8002.0,3.0,2.0,1,1.0,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4728° N, 77.0865° E",28.4728,77.0865
house,independent,sector 43,5.75,29716.0,4.0,4.0,2,2.0,Old Property,1935.0,0.0,1.0,1.0,1.0,0.0,1.0,34.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,godrej aria,sector 79,1.3,8843.0,2.0,2.0,2,7.0,Relatively New,1330.0,1.0,0.0,0.0,0.0,0.0,2.0,116.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar gurgaon greens,sector 102,1.42,8606.0,3.0,3.0,3,4.0,Relatively New,1314.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,vatika city,sector 49,1.85,10578.0,3.0,3.0,1,7.0,Moderately Old,1471.12,0.0,0.0,1.0,1.0,0.0,1.0,158.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,vatika xpressions,sector 88b,0.92,6815.0,2.0,2.0,3,3.0,New Property,1350.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,"28.4446° N, 76.9542° E",28.4446,76.9542
flat,dlf the grove,sector 43,6.0,25000.0,4.0,4.0,2,1.0,Under Construction,2667.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.4629° N, 77.0772° E",28.4629,77.0772
house,independent,sector 41,7.0,28283.0,7.0,7.0,3+,3.0,Moderately Old,2475.0,1.0,1.0,1.0,1.0,0.0,0.0,151.0,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,signature global solera,sector 107,0.3,6134.0,2.0,2.0,1,5.0,Relatively New,544.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,tulip lemon,sector 69,0.62,12863.0,2.0,2.0,1,4.0,Relatively New,536.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,whiteland  the aspen,sector 76,3.5,11917.0,3.0,4.0,3,8.0,Under Construction,2937.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,shree vardhman victoria,sector 70,1.65,8461.0,3.0,5.0,3,6.0,Relatively New,1527.0,0.0,1.0,0.0,1.0,0.0,1.0,167.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,suncity vatsal valley,gwal pahari,1.0,13340.0,2.0,2.0,2,3.0,New Property,833.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,"28.4484° N, 77.0210° E",28.4484,77.021
flat,bestech park view city,sector 49,2.9,12169.0,4.0,4.0,3+,5.0,Moderately Old,2157.0,0.0,1.0,0.0,0.0,0.0,1.0,117.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,tulip violet,sector 69,1.75,8882.0,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,godrej summit,sector 104,1.75,7530.0,4.0,5.0,3+,1.0,New Property,2582.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,shree vardhman victoria,sector 70,1.25,9259.0,2.0,2.0,3,3.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,umang winter hills,sector 77,0.75,5588.0,2.0,2.0,2,7.0,Relatively New,1180.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,"28.3801° N, 76.9845° E",28.3801,76.9845
house,independent,sector 7,2.0,11111.0,2.0,2.0,1,2.0,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,ats tourmaline,sector 109,1.75,8139.0,3.0,4.0,3+,9.0,Relatively New,1946.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,signature global solera,sector 107,0.36,6581.0,2.0,2.0,2,8.0,Relatively New,608.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ireo victory valley,sector 67,2.95,12110.0,3.0,3.0,3+,14.0,Moderately Old,2236.0,0.0,1.0,0.0,1.0,0.0,2.0,165.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,vatika sovereign next,sector 82a,3.85,7500.0,5.0,6.0,3+,6.0,New Property,5711.0,0.0,1.0,0.0,1.0,0.0,1.0,148.0,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,godrej icon,sector 88a,1.65,9041.0,3.0,3.0,3,12.0,New Property,1652.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,chd avenue,sector 71,1.35,5744.0,4.0,4.0,3,8.0,Moderately Old,2127.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,conscient heritage max,sector 102,2.2,10237.0,3.0,4.0,3+,9.0,Moderately Old,1945.0,1.0,1.0,0.0,0.0,0.0,1.0,125.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,pyramid urban homes 2,sector 86,0.43,8582.0,2.0,2.0,1,6.0,New Property,557.0,1.0,0.0,0.0,0.0,0.0,1.0,92.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sidhartha ncr one phase,sector 95,0.6,4800.0,2.0,2.0,3,10.0,New Property,1250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,umang winter hills,sector 77,1.35,7780.0,3.0,3.0,3+,7.0,New Property,1451.0,0.0,0.0,1.0,0.0,0.0,2.0,96.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,dlf new town heights,sector 90,1.21,6243.0,3.0,3.0,3+,7.0,Relatively New,1929.0,0.0,1.0,0.0,1.0,0.0,1.0,127.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,godrej,sector 33,0.95,6859.0,2.0,2.0,3+,3.0,Under Construction,1253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,ramprastha the edge towers,sector 37d,1.1,5528.0,3.0,3.0,3,9.0,Relatively New,1990.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,rof ananda,sector 95,0.26,6032.0,1.0,1.0,1,8.0,New Property,406.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,dlf the skycourt,sector 86,1.55,8031.0,3.0,3.0,1,12.0,Relatively New,1900.0,0.0,0.0,0.0,1.0,0.0,2.0,153.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,godrej nature plus,sector 33,1.35,8670.0,3.0,2.0,3+,17.0,New Property,1409.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,corona optus,sector 37c,1.43,7185.0,3.0,3.0,3+,2.0,Relatively New,1834.0,0.0,1.0,0.0,0.0,1.0,1.0,49.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3.0,3.0,3,2.0,Relatively New,1650.0,1.0,1.0,0.0,0.0,0.0,1.0,158.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,tulip ivory,sector 70,2.35,9791.0,4.0,4.0,3+,10.0,Moderately Old,2667.0,0.0,1.0,0.0,0.0,0.0,2.0,65.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,vatika the seven lamps,sector 82,0.85,6538.0,2.0,2.0,2,0.0,Relatively New,1176.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.3935° N, 76.9600° E",28.3935,76.96
house,independent,sector 56,7.5,23148.0,8.0,8.0,3+,3.0,Relatively New,3240.0,1.0,1.0,0.0,1.0,0.0,0.0,42.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,adarsh nagar,sector 12,0.65,6190.0,3.0,3.0,1,1.0,New Property,1167.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,parsvnath green ville,sector 48,1.75,7201.0,3.0,3.0,3,7.0,Old Property,2200.0,0.0,1.0,0.0,0.0,0.0,0.0,109.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,adani m2k oyster grande,sector 102,4.55,10000.0,4.0,4.0,3+,11.0,Relatively New,4630.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,shree vardhman flora,sector 90,0.7,5177.0,2.0,3.0,2,7.0,Relatively New,1502.0,1.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4085° N, 76.9369° E",28.4085,76.9369
house,independent,sector 2,2.55,16378.0,3.0,3.0,2,2.0,Old Property,1557.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,bestech park view residency,sector 2,1.18,7539.0,2.0,2.0,3,5.0,Old Property,1416.0,1.0,0.0,0.0,0.0,0.0,1.0,76.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ss the leaf,sector 85,1.2,7317.0,2.0,2.0,3,6.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,rof ananda,sector 95,0.38,5899.0,2.0,2.0,2,5.0,Relatively New,716.0,1.0,0.0,0.0,0.0,0.0,1.0,83.0,"28.4172° N, 76.9081° E",28.4172,76.9081
house,independent,sector 6,0.66,10784.0,3.0,2.0,1,2.0,Old Property,612.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,"28.4745° N, 77.0262° E",28.4745,77.0262
flat,sidhartha ncr one phase,sector 95,0.43,3152.0,2.0,2.0,2,6.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,dlf the belaire,sector 54,10.0,24557.0,4.0,5.0,3+,17.0,Moderately Old,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,167.0,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,bptp amstoria,sector 102,1.9,8444.0,3.0,3.0,3+,1.0,Relatively New,2500.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,bestech park view residency,sector 2,0.55,8461.0,1.0,1.0,2,7.0,Moderately Old,588.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,sidhartha ncr one,sector 95,0.57,4179.0,2.0,2.0,2,10.0,New Property,1364.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,sunischit apartments,sector 54,1.75,7954.0,3.0,3.0,3+,6.0,Moderately Old,2100.0,0.0,1.0,0.0,0.0,0.0,2.0,126.0,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,birla navya,sector 63a,3.3,15348.0,3.0,3.0,3,4.0,Under Construction,2150.117279124316,0.0,1.0,0.0,0.0,0.0,1.0,52.0,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,ansal api esencia,sector 67,1.2,7407.0,3.0,3.0,2,1.0,Relatively New,200.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,emaar gurgaon greens,sector 102,1.4,8484.0,3.0,3.0,3,4.0,Relatively New,1493.0,0.0,1.0,0.0,0.0,0.0,2.0,83.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,emaar gurgaon greens,sector 102,1.4,8484.0,3.0,3.0,3,10.0,Relatively New,1300.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,2.0,2.0,3,2.0,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,central park flower valley aqua front towers,sector 33,2.96,13870.0,4.0,4.0,3,1.0,New Property,2371.0,0.0,1.0,0.0,0.0,0.0,2.0,24.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,emaar palm gardens,sector 83,1.75,9210.0,3.0,3.0,3,6.0,Relatively New,1600.0,0.0,1.0,0.0,0.0,0.0,2.0,150.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,emaar palm gardens,sector 83,1.3,11868.0,3.0,3.0,3,16.0,Relatively New,1387.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,mapsko mount ville,sector 79,1.3,8724.0,3.0,3.0,3,19.0,Relatively New,1176.0,0.0,0.0,1.0,0.0,0.0,2.0,102.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar imperial gardens,sector 102,1.85,9135.0,3.0,3.0,3+,0.0,Relatively New,2250.0,0.0,1.0,0.0,0.0,0.0,2.0,95.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,emaar palm heights,sector 77,1.75,11666.0,3.0,3.0,3+,11.0,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,m3m merlin,sector 67,2.78,13580.0,3.0,3.0,3+,4.0,Relatively New,2047.128129602356,0.0,0.0,0.0,1.0,0.0,2.0,157.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,emaar imperial gardens,sector 102,2.05,9876.0,3.0,4.0,3+,14.0,Relatively New,2250.0,0.0,1.0,0.0,0.0,0.0,1.0,116.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,corona optus,sector 37c,1.27,7231.0,3.0,3.0,3,2.0,Relatively New,1595.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,m3m skywalk,sector 74,1.6,11379.0,2.0,2.0,2,28.0,New Property,1272.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,m3m skywalk,sector 74,1.54,10814.0,2.0,2.0,3+,15.0,Relatively New,1200.0,0.0,0.0,0.0,0.0,1.0,1.0,137.0,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,godrej aria,sector 79,0.96,13296.0,2.0,2.0,3,8.0,Relatively New,1012.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,m3m golfestate,sector 65,5.2,17455.0,3.0,3.0,3,18.0,Relatively New,2696.0,1.0,1.0,0.0,0.0,0.0,2.0,76.0,"28.4030° N, 77.0690° E",28.403,77.069
house,independent,sector 21,1.6,11852.0,5.0,5.0,2,3.0,Relatively New,120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.5134° N, 77.0723° E",28.5134,77.0723
flat,tata primanti,sector 72,4.0,13769.0,4.0,5.0,2,7.0,Moderately Old,2629.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,"28.4225° N, 77.0211° E",28.4225,77.0211
house,vipul tatvam villa,sector 48,5.75,22184.0,4.0,4.0,2,2.0,Moderately Old,2592.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ats marigold,sector 89,1.85,8604.0,3.0,3.0,3+,12.0,New Property,1946.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,ansal api esencia,sector 67,1.0,6435.0,3.0,3.0,3+,2.0,Moderately Old,1406.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,puri diplomatic greens,sector 111,3.5,11864.0,4.0,5.0,3+,10.0,Relatively New,2700.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.5238° N, 77.0320° E",28.5238,77.032
house,dlf city phase 1,sector 26,5.5,30556.0,4.0,4.0,3,2.0,Moderately Old,1800.0,1.0,1.0,0.0,1.0,0.0,1.0,69.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,shapoorji pallonji joyville gurugram,sector 102,1.42,10380.0,2.0,2.0,3,14.0,Relatively New,1368.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,microtek greenburg,sector 86,1.3,8756.0,2.0,2.0,3,10.0,Relatively New,1339.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,raheja vedaanta,sector 108,0.7,4651.0,2.0,2.0,2,12.0,Moderately Old,1362.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,m3m the marina,sector 68,1.45,9615.0,3.0,2.0,3+,9.0,New Property,1365.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,umang monsoon breeze,sector 78,0.62,5004.0,2.0,2.0,1,7.0,Moderately Old,1115.0,0.0,0.0,1.0,0.0,0.0,1.0,111.0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,signature andour heights,sector 71,0.39,9846.0,1.0,1.0,2,1.0,New Property,294.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,ansal housing highland park,sector 103,1.1,6242.0,3.0,3.0,3+,7.0,New Property,1500.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,"28.4949° N, 76.9845° E",28.4949,76.9845
house,international city by sobha phase 2,sector 109,6.25,11574.0,4.0,4.0,3+,2.0,Relatively New,5400.0,0.0,1.0,0.0,0.0,0.0,1.0,138.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,raheja vedaanta,sector 108,1.5,5263.0,3.0,4.0,0,12.0,Relatively New,2850.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.5134° N, 76.9830° E",28.5134,76.983
house,international city by sobha phase 2,sector 109,11.25,25000.0,7.0,5.0,3+,4.0,Relatively New,4500.0,1.0,1.0,0.0,1.0,0.0,1.0,42.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,tulip violet,sector 69,1.2,10909.0,2.0,3.0,0,0.0,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,tulip monsella,sector 53,7.4,33198.0,4.0,4.0,3,21.0,Under Construction,2477.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,puri emerald bay,sector 104,1.58,9117.0,2.0,3.0,3,11.0,Relatively New,1538.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,pivotal devaan,sector 84,0.35,7276.0,2.0,2.0,1,10.0,Relatively New,531.0,0.0,0.0,1.0,0.0,0.0,1.0,103.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,dlf new town heights,sector 91,1.8,7679.0,4.0,4.0,3+,6.0,Moderately Old,2604.0,0.0,1.0,0.0,1.0,0.0,1.0,81.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,kiran residency,sector 56,1.5,6648.0,3.0,5.0,3+,4.0,Moderately Old,2250.0,1.0,0.0,0.0,1.0,0.0,2.0,134.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,dlf alameda,sector 73,17.0,35109.0,5.0,8.0,3,3.0,Relatively New,9000.0,1.0,1.0,1.0,1.0,0.0,0.0,87.0,"28.4072° N, 77.0118° E",28.4072,77.0118
flat,alpha corp gurgaonone,sector 84,2.2,6406.0,4.0,4.0,3+,15.0,Relatively New,3108.0,0.0,1.0,0.0,0.0,0.0,1.0,97.0,"28.3979° N, 76.9736° E",28.3979,76.9736
house,independent,sector 105,0.7,5833.0,3.0,2.0,2,1.0,Moderately Old,1200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,ss the leaf,sector 85,2.0,8305.0,3.0,4.0,3,8.0,Relatively New,2179.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,conscient elevate,sector 59,3.78,16500.0,3.0,3.0,3,3.0,Under Construction,2550.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,ss,sector 85,2.14,7610.0,4.0,4.0,3,6.0,Relatively New,2300.0,1.0,1.0,0.0,1.0,0.0,1.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,bestech park view grand spa,sector 81,2.2,8270.0,3.0,4.0,3+,8.0,Relatively New,2481.0,0.0,1.0,0.0,0.0,0.0,2.0,165.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,paras dews,sector 106,1.05,8536.0,3.0,4.0,3+,10.0,Relatively New,1345.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.5007° N, 77.0003° E",28.5007,77.0003
